Id;Number;Title;Description;CompanyName;CompanyDescription;CompanyAddressStreet;CompanyAddressCity;CompanyAddressState;CompanyAddressZipCode;CompanyAddressCountry;CompanyPhoneNumber;CompanyFaxNumber;CompanyEmail;CompanyWebsite;CompanyWhatsApp;CompanyLinkedIn;CompanyFacebook;CompanyInstagram;CompanyTwitter;DateProspecting;DateClosingEstimation;DateClosingActual;AmountTargeted;AmountClosed;BudgetScore;AuthorityScore;NeedScore;TimelineScore;PipelineStage;ClosingStatus;ClosingNote;CampaignId;SalesTeamId;IsDeleted;CreatedAtUtc;CreatedById;UpdatedAtUtc;UpdatedById
395adad8-54b9-45c6-93d1-b2aa03fc153c;022020250324LEA;Lead from février 2025;Lead description for février 2025;Company Name 8234;Sample company description;123 Main St;Anytown;State;12345;Country;+1797-805-2648;+1384-535-8737;info2563@company.com;www.company4129.com;+1733-853-9144;linkedin.com/company9530;facebook.com/company1919;instagram.com/company9441;twitter.com/company7872;2025-02-10 00:00:00;2025-03-18 00:00:00;2025-03-21 00:00:00;870000;650000;80;20;30;30;Proposal;0;Sample closing note;cf78bc37-19c1-4b6a-8ec6-b2aa03fc00ee;e4e96285-88c8-49a0-b683-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
3a41f093-e2b5-4bde-8000-b2aa03fc1599;023320250324LEA;Lead from juin 2024;Lead description for juin 2024;Company Name 7578;Sample company description;123 Main St;Anytown;State;12345;Country;+1797-428-4445;+1155-335-4404;info2003@company.com;www.company2189.com;+1560-116-6876;linkedin.com/company9909;facebook.com/company7856;instagram.com/company2452;twitter.com/company6316;2024-06-28 00:00:00;2024-08-03 00:00:00;2024-08-09 00:00:00;150000;320000;100;10;80;40;Proposal;0;Sample closing note;3f982491-62de-438b-839a-b2aa03fc007c;3141d230-1d88-47ee-9721-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
3b763538-4487-4288-bd96-b2aa03fc15d5;024220250324LEA;Lead from juillet 2024;Lead description for juillet 2024;Company Name 2651;Sample company description;123 Main St;Anytown;State;12345;Country;+1175-744-1153;+1181-554-7105;info2251@company.com;www.company9048.com;+1805-344-9725;linkedin.com/company5153;facebook.com/company9262;instagram.com/company3873;twitter.com/company4627;2024-07-22 00:00:00;2024-09-09 00:00:00;2024-09-18 00:00:00;50000;160000;40;40;50;30;Proposal;2;Sample closing note;9626db94-2cd7-4aa9-bc0a-b2aa03fc00b1;ba4c358b-a997-4df2-b4c4-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
3b789376-1908-44a1-8a12-b2aa03fc1132;007220250324LEA;Lead from avril 2024;Lead description for avril 2024;Company Name 7709;Sample company description;123 Main St;Anytown;State;12345;Country;+1225-673-1764;+1773-687-4592;info4717@company.com;www.company7150.com;+1491-942-8523;linkedin.com/company5012;facebook.com/company3742;instagram.com/company2443;twitter.com/company8017;2024-04-25 00:00:00;2024-06-18 00:00:00;2024-06-18 00:00:00;400000;750000;50;70;40;50;Prospecting;2;Sample closing note;d3fcb4c4-4f01-474f-a387-b2aa03fc00d3;f7d2c56c-9188-4a28-a240-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
3bcf9bfe-b212-44ae-8eea-b2aa03fc1342;014920250324LEA;Lead from avril 2024;Lead description for avril 2024;Company Name 5245;Sample company description;123 Main St;Anytown;State;12345;Country;+1163-339-4397;+1426-540-5047;info7943@company.com;www.company1988.com;+1605-221-6646;linkedin.com/company6961;facebook.com/company3242;instagram.com/company6764;twitter.com/company9668;2024-04-19 00:00:00;2024-06-21 00:00:00;2024-06-21 00:00:00;160000;210000;20;50;30;60;Qualification;2;Sample closing note;d3fcb4c4-4f01-474f-a387-b2aa03fc00d3;f1cb0a7d-1076-44c2-b826-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
3c8e2c92-9fec-4018-a611-b2aa03fc1400;017620250324LEA;Lead from février 2025;Lead description for février 2025;Company Name 1239;Sample company description;123 Main St;Anytown;State;12345;Country;+1248-704-8498;+1256-844-4876;info2993@company.com;www.company5265.com;+1733-313-6243;linkedin.com/company4037;facebook.com/company9470;instagram.com/company9317;twitter.com/company9213;2025-02-16 00:00:00;2025-04-14 00:00:00;2025-04-20 00:00:00;360000;580000;60;100;10;70;NeedAnalysis;2;Sample closing note;e2ddb175-6713-4ada-bd5d-b2aa03fc0092;f7d2c56c-9188-4a28-a240-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
3d1c00e6-e212-4e97-9c88-b2aa03fc116b;008020250324LEA;Lead from juin 2024;Lead description for juin 2024;Company Name 7873;Sample company description;123 Main St;Anytown;State;12345;Country;+1852-931-7048;+1635-170-1224;info5365@company.com;www.company8990.com;+1413-981-6413;linkedin.com/company4076;facebook.com/company7313;instagram.com/company1779;twitter.com/company9491;2024-06-10 00:00:00;2024-08-08 00:00:00;2024-07-31 00:00:00;540000;90000;60;50;90;40;Prospecting;1;Sample closing note;c028eae2-984e-470e-bbda-b2aa03fc00d7;f1cb0a7d-1076-44c2-b826-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
3d3d2e35-bc7c-41a5-ae08-b2aa03fc14d4;020420250324LEA;Lead from septembre 2024;Lead description for septembre 2024;Company Name 5509;Sample company description;123 Main St;Anytown;State;12345;Country;+1240-983-3202;+1859-980-7578;info4131@company.com;www.company4157.com;+1377-977-3289;linkedin.com/company4299;facebook.com/company8140;instagram.com/company8185;twitter.com/company6265;2024-09-10 00:00:00;2024-12-06 00:00:00;2024-12-13 00:00:00;470000;610000;80;50;80;60;NeedAnalysis;2;Sample closing note;cf78bc37-19c1-4b6a-8ec6-b2aa03fc00ee;e55ebd5e-2201-45e1-8714-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
3d4692af-6851-4667-a98f-b2aa03fc13c3;016920250324LEA;Lead from juin 2024;Lead description for juin 2024;Company Name 1018;Sample company description;123 Main St;Anytown;State;12345;Country;+1455-983-7077;+1792-317-9919;info9939@company.com;www.company9228.com;+1486-485-3285;linkedin.com/company7515;facebook.com/company4032;instagram.com/company6260;twitter.com/company7790;2024-06-21 00:00:00;2024-07-30 00:00:00;2024-07-22 00:00:00;210000;700000;30;20;50;90;NeedAnalysis;1;Sample closing note;cf78bc37-19c1-4b6a-8ec6-b2aa03fc00ee;3141d230-1d88-47ee-9721-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
3df1e790-c919-48dd-bba9-b2aa03fc14dd;020620250324LEA;Lead from juillet 2024;Lead description for juillet 2024;Company Name 9082;Sample company description;123 Main St;Anytown;State;12345;Country;+1903-305-6936;+1202-891-4253;info2179@company.com;www.company4431.com;+1693-904-2615;linkedin.com/company3838;facebook.com/company3554;instagram.com/company8098;twitter.com/company2129;2024-07-12 00:00:00;2024-09-07 00:00:00;2024-09-14 00:00:00;490000;100000;60;10;50;50;NeedAnalysis;2;Sample closing note;9626db94-2cd7-4aa9-bc0a-b2aa03fc00b1;f1cb0a7d-1076-44c2-b826-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
3df5f6f2-b258-4585-873c-b2aa03fc15fd;024820250324LEA;Lead from septembre 2024;Lead description for septembre 2024;Company Name 1052;Sample company description;123 Main St;Anytown;State;12345;Country;+1642-474-3822;+1551-781-5156;info2919@company.com;www.company2627.com;+1155-604-1855;linkedin.com/company1676;facebook.com/company1418;instagram.com/company9596;twitter.com/company2253;2024-09-16 00:00:00;2024-11-26 00:00:00;2024-12-01 00:00:00;30000;470000;40;90;70;80;Proposal;1;Sample closing note;e5120cd5-9160-464e-b38f-b2aa03fc0089;61b8d821-f160-426b-9727-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
3eddae8c-dab5-41b4-851d-b2aa03fc1034;003220250324LEA;Lead from septembre 2024;Lead description for septembre 2024;Company Name 2019;Sample company description;123 Main St;Anytown;State;12345;Country;+1421-738-8238;+1327-564-4371;info9441@company.com;www.company8902.com;+1572-419-8451;linkedin.com/company1004;facebook.com/company4607;instagram.com/company2056;twitter.com/company6286;2024-09-14 00:00:00;2024-11-20 00:00:00;2024-11-19 00:00:00;640000;390000;20;60;80;30;Prospecting;2;Sample closing note;8de6a113-8227-4bde-9091-b2aa03fc00ea;61b8d821-f160-426b-9727-b2aa03fbfdd2;False;2025-03-24 18:34:10;;;
3f9f94eb-0ba6-47ac-a5da-b2aa03fc0fa2;000520250324LEA;Lead from juin 2024;Lead description for juin 2024;Company Name 5916;Sample company description;123 Main St;Anytown;State;12345;Country;+1947-167-4193;+1101-254-7873;info7072@company.com;www.company7141.com;+1606-681-6857;linkedin.com/company1419;facebook.com/company4494;instagram.com/company5226;twitter.com/company2450;2024-06-13 00:00:00;2024-08-10 00:00:00;2024-08-16 00:00:00;130000;430000;80;90;30;70;Prospecting;0;Sample closing note;8de6a113-8227-4bde-9091-b2aa03fc00ea;f1cb0a7d-1076-44c2-b826-b2aa03fbfdd2;False;2025-03-24 18:34:10;;;
4229ac86-4296-4c69-8bfe-b2aa03fc17a2;031520250324LEA;Lead from septembre 2024;Lead description for septembre 2024;Company Name 3165;Sample company description;123 Main St;Anytown;State;12345;Country;+1354-210-2459;+1200-816-5115;info9662@company.com;www.company6016.com;+1994-347-9599;linkedin.com/company8118;facebook.com/company3510;instagram.com/company6703;twitter.com/company8109;2024-09-05 00:00:00;2024-11-14 00:00:00;2024-11-18 00:00:00;660000;520000;20;20;10;20;DecisionMaking;1;Sample closing note;058466b6-f0e7-4176-8f5e-b2aa03fc0073;e4e96285-88c8-49a0-b683-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
423d6203-d524-4027-8283-b2aa03fc1705;028920250324LEA;Lead from septembre 2024;Lead description for septembre 2024;Company Name 8239;Sample company description;123 Main St;Anytown;State;12345;Country;+1705-980-6213;+1433-348-1001;info2690@company.com;www.company2671.com;+1172-717-6961;linkedin.com/company7658;facebook.com/company3782;instagram.com/company9832;twitter.com/company1746;2024-09-18 00:00:00;2024-11-03 00:00:00;2024-11-08 00:00:00;510000;350000;50;40;70;100;Negotiation;2;Sample closing note;3f982491-62de-438b-839a-b2aa03fc007c;f1cb0a7d-1076-44c2-b826-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
42783d6a-eb12-4099-8fd3-b2aa03fc1347;015020250324LEA;Lead from décembre 2024;Lead description for décembre 2024;Company Name 9369;Sample company description;123 Main St;Anytown;State;12345;Country;+1485-773-1330;+1233-137-4542;info7635@company.com;www.company1006.com;+1395-742-6226;linkedin.com/company9531;facebook.com/company5797;instagram.com/company7934;twitter.com/company9953;2024-12-25 00:00:00;2025-03-11 00:00:00;2025-03-10 00:00:00;420000;500000;70;100;60;80;Qualification;1;Sample closing note;5404148a-c276-4cae-9d0f-b2aa03fc005c;e55ebd5e-2201-45e1-8714-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
42959537-400d-4ef9-8782-b2aa03fc1477;019120250324LEA;Lead from juillet 2024;Lead description for juillet 2024;Company Name 6829;Sample company description;123 Main St;Anytown;State;12345;Country;+1507-313-7940;+1566-657-9314;info5325@company.com;www.company8129.com;+1485-702-5220;linkedin.com/company1840;facebook.com/company1162;instagram.com/company7451;twitter.com/company6972;2024-07-23 00:00:00;2024-09-24 00:00:00;2024-09-19 00:00:00;700000;160000;10;30;40;60;NeedAnalysis;1;Sample closing note;d3fcb4c4-4f01-474f-a387-b2aa03fc00d3;61b8d821-f160-426b-9727-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
42e1104d-8f8d-4f96-8e83-b2aa03fc117d;008320250324LEA;Lead from janvier 2025;Lead description for janvier 2025;Company Name 5197;Sample company description;123 Main St;Anytown;State;12345;Country;+1305-331-2089;+1598-329-9010;info1139@company.com;www.company3552.com;+1113-710-8910;linkedin.com/company7285;facebook.com/company3277;instagram.com/company3225;twitter.com/company3423;2025-01-21 00:00:00;2025-04-14 00:00:00;2025-04-18 00:00:00;100000;640000;40;60;90;100;Qualification;1;Sample closing note;33cf30d9-b070-4130-9506-b2aa03fc0077;61b8d821-f160-426b-9727-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
43602221-bc45-444b-a41f-b2aa03fc1004;002420250324LEA;Lead from octobre 2024;Lead description for octobre 2024;Company Name 2482;Sample company description;123 Main St;Anytown;State;12345;Country;+1482-512-3255;+1863-795-7190;info2434@company.com;www.company1041.com;+1449-890-4585;linkedin.com/company9001;facebook.com/company3126;instagram.com/company7472;twitter.com/company1227;2024-10-31 00:00:00;2024-12-22 00:00:00;2024-12-25 00:00:00;130000;190000;50;40;40;80;Prospecting;1;Sample closing note;5404148a-c276-4cae-9d0f-b2aa03fc005c;f7d2c56c-9188-4a28-a240-b2aa03fbfdd2;False;2025-03-24 18:34:10;;;
4422a49a-2fc0-4c07-9213-b2aa03fc1331;014620250324LEA;Lead from novembre 2024;Lead description for novembre 2024;Company Name 2455;Sample company description;123 Main St;Anytown;State;12345;Country;+1120-237-5989;+1993-961-9344;info7727@company.com;www.company9138.com;+1249-113-5058;linkedin.com/company7115;facebook.com/company2528;instagram.com/company1639;twitter.com/company7055;2024-11-26 00:00:00;2025-01-02 00:00:00;2024-12-27 00:00:00;600000;710000;100;90;100;30;Qualification;2;Sample closing note;ec0ebda0-a35f-48c9-895f-b2aa03fc00ac;61b8d821-f160-426b-9727-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
4483d114-c4d0-4487-a902-b2aa03fc0ff1;002020250324LEA;Lead from mars 2025;Lead description for mars 2025;Company Name 4322;Sample company description;123 Main St;Anytown;State;12345;Country;+1709-512-9697;+1845-904-9224;info2183@company.com;www.company9864.com;+1485-607-9644;linkedin.com/company8258;facebook.com/company6396;instagram.com/company5441;twitter.com/company8537;2025-03-13 00:00:00;2025-05-27 00:00:00;2025-05-30 00:00:00;550000;520000;40;80;20;90;Prospecting;1;Sample closing note;e5120cd5-9160-464e-b38f-b2aa03fc0089;54e21fc0-f101-4a3f-9d2b-b2aa03fbfdd2;False;2025-03-24 18:34:10;;;
46431647-4726-4816-b6e2-b2aa03fc1313;014220250324LEA;Lead from mai 2024;Lead description for mai 2024;Company Name 8958;Sample company description;123 Main St;Anytown;State;12345;Country;+1834-835-2050;+1702-734-2099;info2211@company.com;www.company8699.com;+1946-169-1699;linkedin.com/company9912;facebook.com/company8677;instagram.com/company6414;twitter.com/company3263;2024-05-10 00:00:00;2024-07-05 00:00:00;2024-07-04 00:00:00;830000;310000;10;10;10;90;Qualification;1;Sample closing note;f7ec66a8-0262-4c7f-b8e5-b2aa03fc008d;ba4c358b-a997-4df2-b4c4-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
46b5de5b-f1d9-44db-95b4-b2aa03fc173c;029820250324LEA;Lead from novembre 2024;Lead description for novembre 2024;Company Name 6844;Sample company description;123 Main St;Anytown;State;12345;Country;+1556-295-3986;+1488-367-6836;info6018@company.com;www.company1235.com;+1835-766-1430;linkedin.com/company7379;facebook.com/company9924;instagram.com/company2598;twitter.com/company6834;2024-11-08 00:00:00;2025-01-18 00:00:00;2025-01-16 00:00:00;570000;160000;80;10;70;10;Negotiation;2;Sample closing note;058466b6-f0e7-4176-8f5e-b2aa03fc0073;16a148fd-43ec-4ed8-9935-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
474eaf5e-df88-4360-9b1b-b2aa03fc14b7;019920250324LEA;Lead from décembre 2024;Lead description for décembre 2024;Company Name 5316;Sample company description;123 Main St;Anytown;State;12345;Country;+1391-716-3013;+1780-518-5803;info2547@company.com;www.company5187.com;+1949-238-7635;linkedin.com/company7813;facebook.com/company3682;instagram.com/company8862;twitter.com/company8585;2024-12-16 00:00:00;2025-03-01 00:00:00;2025-03-11 00:00:00;480000;440000;40;40;60;20;NeedAnalysis;1;Sample closing note;e5120cd5-9160-464e-b38f-b2aa03fc0089;61b8d821-f160-426b-9727-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
4aa3b0db-1f7d-4980-b597-b2aa03fc0ff9;002220250324LEA;Lead from octobre 2024;Lead description for octobre 2024;Company Name 4010;Sample company description;123 Main St;Anytown;State;12345;Country;+1331-203-7950;+1900-299-6009;info5719@company.com;www.company7158.com;+1410-651-8933;linkedin.com/company9041;facebook.com/company2051;instagram.com/company1152;twitter.com/company8187;2024-10-21 00:00:00;2024-11-21 00:00:00;2024-11-15 00:00:00;230000;790000;100;40;100;30;Prospecting;1;Sample closing note;e2ddb175-6713-4ada-bd5d-b2aa03fc0092;54e21fc0-f101-4a3f-9d2b-b2aa03fbfdd2;False;2025-03-24 18:34:10;;;
4aad53eb-2832-4983-aced-b2aa03fc16c6;027920250324LEA;Lead from octobre 2024;Lead description for octobre 2024;Company Name 1915;Sample company description;123 Main St;Anytown;State;12345;Country;+1426-761-6699;+1753-229-9591;info2597@company.com;www.company3876.com;+1132-523-4408;linkedin.com/company2159;facebook.com/company1359;instagram.com/company2136;twitter.com/company1967;2024-10-28 00:00:00;2024-12-31 00:00:00;2024-12-22 00:00:00;240000;480000;90;20;100;10;Negotiation;0;Sample closing note;e2ddb175-6713-4ada-bd5d-b2aa03fc0092;f7d2c56c-9188-4a28-a240-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
4ac00188-685b-4304-b3a8-b2aa03fc1351;015220250324LEA;Lead from octobre 2024;Lead description for octobre 2024;Company Name 2720;Sample company description;123 Main St;Anytown;State;12345;Country;+1408-703-1537;+1218-120-8727;info3381@company.com;www.company2203.com;+1102-870-9256;linkedin.com/company7859;facebook.com/company3459;instagram.com/company2486;twitter.com/company5367;2024-10-31 00:00:00;2024-12-10 00:00:00;2024-12-18 00:00:00;770000;230000;50;70;40;50;NeedAnalysis;2;Sample closing note;3f982491-62de-438b-839a-b2aa03fc007c;e4e96285-88c8-49a0-b683-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
4da43269-58e3-44c8-abb2-b2aa03fc1729;029520250324LEA;Lead from avril 2024;Lead description for avril 2024;Company Name 6025;Sample company description;123 Main St;Anytown;State;12345;Country;+1233-321-6393;+1274-851-3025;info4201@company.com;www.company9073.com;+1308-967-4475;linkedin.com/company7435;facebook.com/company1997;instagram.com/company1574;twitter.com/company3472;2024-04-11 00:00:00;2024-07-02 00:00:00;2024-06-23 00:00:00;610000;450000;10;50;30;30;Negotiation;1;Sample closing note;cf78bc37-19c1-4b6a-8ec6-b2aa03fc00ee;3141d230-1d88-47ee-9721-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
4df2f39d-3832-4535-aee1-b2aa03fc16b3;027620250324LEA;Lead from décembre 2024;Lead description for décembre 2024;Company Name 6471;Sample company description;123 Main St;Anytown;State;12345;Country;+1761-522-4846;+1494-502-5631;info2096@company.com;www.company3303.com;+1136-856-9853;linkedin.com/company6713;facebook.com/company9623;instagram.com/company7553;twitter.com/company5739;2024-12-25 00:00:00;2025-03-15 00:00:00;2025-03-16 00:00:00;800000;350000;50;40;10;80;Negotiation;0;Sample closing note;3312e42a-89aa-4a3b-a028-b2aa03fc003f;e4e96285-88c8-49a0-b683-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
4e0fe1e6-520e-4717-954a-b2aa03fc119c;008820250324LEA;Lead from novembre 2024;Lead description for novembre 2024;Company Name 8013;Sample company description;123 Main St;Anytown;State;12345;Country;+1889-735-9709;+1601-745-7605;info6841@company.com;www.company6124.com;+1837-957-3011;linkedin.com/company1027;facebook.com/company7256;instagram.com/company8615;twitter.com/company5240;2024-11-25 00:00:00;2025-01-09 00:00:00;2025-01-05 00:00:00;430000;280000;50;30;70;10;Qualification;2;Sample closing note;e5120cd5-9160-464e-b38f-b2aa03fc0089;61b8d821-f160-426b-9727-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
51546c84-6821-48a5-afce-b2aa03fc1427;018120250324LEA;Lead from juin 2024;Lead description for juin 2024;Company Name 5777;Sample company description;123 Main St;Anytown;State;12345;Country;+1565-522-6376;+1575-296-3067;info1440@company.com;www.company8867.com;+1817-330-7676;linkedin.com/company1699;facebook.com/company7161;instagram.com/company5428;twitter.com/company4677;2024-06-23 00:00:00;2024-08-15 00:00:00;2024-08-23 00:00:00;80000;470000;40;30;90;50;NeedAnalysis;2;Sample closing note;647b7b38-1eb7-41c9-b1be-b2aa03fc00de;3141d230-1d88-47ee-9721-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
51d7d848-70e8-4e2b-9ed7-b2aa03fc1379;015920250324LEA;Lead from août 2024;Lead description for août 2024;Company Name 8507;Sample company description;123 Main St;Anytown;State;12345;Country;+1795-655-5365;+1196-336-3651;info1744@company.com;www.company1570.com;+1349-997-1290;linkedin.com/company6379;facebook.com/company2827;instagram.com/company8664;twitter.com/company6358;2024-08-02 00:00:00;2024-09-23 00:00:00;2024-09-26 00:00:00;80000;630000;100;60;60;60;NeedAnalysis;0;Sample closing note;33cf30d9-b070-4130-9506-b2aa03fc0077;ba4c358b-a997-4df2-b4c4-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
53b593e7-db04-4926-a8e6-b2aa03fc175a;030320250324LEA;Lead from décembre 2024;Lead description for décembre 2024;Company Name 3518;Sample company description;123 Main St;Anytown;State;12345;Country;+1777-868-3074;+1473-120-8423;info4911@company.com;www.company2578.com;+1581-852-8322;linkedin.com/company3585;facebook.com/company5158;instagram.com/company8495;twitter.com/company9891;2024-12-25 00:00:00;2025-03-02 00:00:00;2025-03-10 00:00:00;350000;350000;80;10;70;70;DecisionMaking;2;Sample closing note;d3fcb4c4-4f01-474f-a387-b2aa03fc00d3;f7d2c56c-9188-4a28-a240-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
540e68b9-ad23-41e0-b8cc-b2aa03fc1419;017920250324LEA;Lead from février 2025;Lead description for février 2025;Company Name 3764;Sample company description;123 Main St;Anytown;State;12345;Country;+1780-378-6958;+1207-783-8391;info3251@company.com;www.company8089.com;+1379-983-2195;linkedin.com/company8055;facebook.com/company4469;instagram.com/company7494;twitter.com/company7678;2025-02-20 00:00:00;2025-03-23 00:00:00;2025-03-15 00:00:00;110000;80000;90;60;50;40;NeedAnalysis;2;Sample closing note;e2ddb175-6713-4ada-bd5d-b2aa03fc0092;ba4c358b-a997-4df2-b4c4-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
547ebeb2-5870-4eef-bf4a-b2aa03fc181d;033320250324LEA;Lead from octobre 2024;Lead description for octobre 2024;Company Name 9829;Sample company description;123 Main St;Anytown;State;12345;Country;+1163-649-4538;+1509-902-5086;info2063@company.com;www.company2949.com;+1160-769-1568;linkedin.com/company8453;facebook.com/company8071;instagram.com/company3161;twitter.com/company1001;2024-10-16 00:00:00;2024-11-23 00:00:00;2024-12-02 00:00:00;180000;880000;100;90;80;20;Closed;2;Sample closing note;c028eae2-984e-470e-bbda-b2aa03fc00d7;16a148fd-43ec-4ed8-9935-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
54b1e895-79e5-4ced-ad01-b2aa03fc14d9;020520250324LEA;Lead from octobre 2024;Lead description for octobre 2024;Company Name 6319;Sample company description;123 Main St;Anytown;State;12345;Country;+1787-693-7960;+1273-300-3598;info9210@company.com;www.company3228.com;+1628-399-3881;linkedin.com/company9476;facebook.com/company7744;instagram.com/company5316;twitter.com/company1339;2024-10-16 00:00:00;2025-01-11 00:00:00;2025-01-01 00:00:00;410000;80000;20;50;40;40;NeedAnalysis;0;Sample closing note;f70ece64-ca24-4c67-b019-b2aa03fc009b;0fdab04e-8d91-4c2b-9779-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
5607a35c-51b0-433a-bdde-b2aa03fc1055;003720250324LEA;Lead from juillet 2024;Lead description for juillet 2024;Company Name 7737;Sample company description;123 Main St;Anytown;State;12345;Country;+1837-864-9725;+1181-532-6064;info1098@company.com;www.company5125.com;+1494-488-7909;linkedin.com/company7477;facebook.com/company5903;instagram.com/company3479;twitter.com/company4596;2024-07-19 00:00:00;2024-09-06 00:00:00;2024-09-10 00:00:00;600000;750000;40;60;50;70;Prospecting;2;Sample closing note;f36145ff-1377-4a09-b67c-b2aa03fc00a0;ba4c358b-a997-4df2-b4c4-b2aa03fbfdd2;False;2025-03-24 18:34:10;;;
57636aa2-ab7e-42a7-a2c8-b2aa03fc1202;010320250324LEA;Lead from février 2025;Lead description for février 2025;Company Name 6668;Sample company description;123 Main St;Anytown;State;12345;Country;+1543-176-8166;+1244-613-1022;info4969@company.com;www.company1064.com;+1476-641-3132;linkedin.com/company7364;facebook.com/company3362;instagram.com/company4972;twitter.com/company3943;2025-02-08 00:00:00;2025-03-22 00:00:00;2025-03-24 00:00:00;310000;570000;90;90;20;30;Qualification;1;Sample closing note;8de6a113-8227-4bde-9091-b2aa03fc00ea;f7d2c56c-9188-4a28-a240-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
57904cb6-a5c0-46d4-a6d7-b2aa03fc1497;019520250324LEA;Lead from avril 2024;Lead description for avril 2024;Company Name 6429;Sample company description;123 Main St;Anytown;State;12345;Country;+1317-777-1436;+1913-910-7777;info8728@company.com;www.company5353.com;+1460-756-7947;linkedin.com/company4942;facebook.com/company7968;instagram.com/company4613;twitter.com/company2790;2024-04-21 00:00:00;2024-05-24 00:00:00;2024-05-30 00:00:00;400000;270000;60;90;90;70;NeedAnalysis;0;Sample closing note;ec0ebda0-a35f-48c9-895f-b2aa03fc00ac;e55ebd5e-2201-45e1-8714-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
579cae4a-00ff-4f0b-a7b9-b2aa03fc12ff;013920250324LEA;Lead from janvier 2025;Lead description for janvier 2025;Company Name 8454;Sample company description;123 Main St;Anytown;State;12345;Country;+1305-872-6164;+1779-727-1440;info4119@company.com;www.company9945.com;+1610-250-2058;linkedin.com/company6398;facebook.com/company4692;instagram.com/company3998;twitter.com/company3769;2025-01-30 00:00:00;2025-04-18 00:00:00;2025-04-15 00:00:00;250000;650000;80;50;40;60;Qualification;0;Sample closing note;647b7b38-1eb7-41c9-b1be-b2aa03fc00de;54e21fc0-f101-4a3f-9d2b-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
58880e24-c71e-47b9-bff9-b2aa03fc1372;015820250324LEA;Lead from janvier 2025;Lead description for janvier 2025;Company Name 1551;Sample company description;123 Main St;Anytown;State;12345;Country;+1567-541-4599;+1566-864-3607;info7658@company.com;www.company4450.com;+1610-790-6336;linkedin.com/company9146;facebook.com/company1133;instagram.com/company9474;twitter.com/company5806;2025-01-02 00:00:00;2025-02-19 00:00:00;2025-02-27 00:00:00;50000;240000;70;50;70;10;NeedAnalysis;2;Sample closing note;ec0ebda0-a35f-48c9-895f-b2aa03fc00ac;16a148fd-43ec-4ed8-9935-b2aa03fbfdd2;False;2025-03-24 18:34:11;;;
58e71d67-cfb1-429b-beb2-b2aa03fc179b;031420250324LEA;Lead from mai 2024;Lead description for mai 2024;Company Name 3584;Sample company description;123 Main St;Anytown;State;12345;Country;+1635-756-9430;+1649-951-6681;info6508@company.com;www.company3429.com;+1588-869-5951;linkedin.com/company4906;facebook.com/company7573;instagram.com/company6709;twitter.com/company5629;2024-05-10 00:00:00;2024-07-10 00:00:00;2024-07-16 00:00:00;490000;650000;10;50;50;20;DecisionMaking;0;Sample closing note;5404148a-c276-4cae-9d0f-b2aa03fc005c;e55ebd5e-2201-45e1-8714-b2aa03fbfdd2;False;2025-03-24 18:34:12;;;
